site,impl,n,procs,threads,dist,chunk,sched,sched_chunk,run,total,bcast,comp_max,comp_min,comp_avg,gather,merge,write,count,wall
ryzen7535hs,serial,6000000,1,1,-,0,-,0,3,1.354181,,1.302215,,,,,,412849,
ryzen7535hs,pthread,6000000,1,8,-,0,-,0,3,0.373377,,0.313183,,,,,,412849,
ryzen7535hs,openmp,6000000,1,8,-,0,static,1,3,0.369071,,0.302662,,,,,,412849,
ryzen7535hs,mpi,6000000,8,1,blockcyclic,1024,-,0,3,0.295966,0.000008,0.261176,0.230788,0.249824,0.038543,0.007377,0.019250,412849,
ryzen7535hs,hybrid,6000000,4,2,blockcyclic,1024,dynamic,64,3,0.311591,0.000009,0.283943,0.263522,0.272240,0.012008,0.006458,0.016864,412849,
ryzen7535hs,serial,6500000,1,1,-,0,-,0,1,1.514470,,1.462649,,,,,,444757,
ryzen7535hs,pthread,6500000,1,8,-,0,-,0,1,0.402942,,0.335168,,,,,,444757,
ryzen7535hs,openmp,6500000,1,8,-,0,static,1,1,0.409472,,0.340505,,,,,,444757,
ryzen7535hs,mpi,6500000,8,1,blockcyclic,1024,-,0,1,0.329612,0.000008,0.298134,0.248009,0.269671,0.050682,0.007621,0.019111,444757,
ryzen7535hs,hybrid,6500000,4,2,blockcyclic,1024,dynamic,64,1,0.381189,0.000018,0.346979,0.328451,0.340439,0.005581,0.007438,0.021171,444757,
ryzen7535hs,serial,6500000,1,1,-,0,-,0,2,1.520196,,1.461940,,,,,,444757,
ryzen7535hs,pthread,6500000,1,8,-,0,-,0,2,0.414408,,0.346148,,,,,,444757,
ryzen7535hs,openmp,6500000,1,8,-,0,static,1,2,0.406479,,0.341380,,,,,,444757,
ryzen7535hs,mpi,6500000,8,1,blockcyclic,1024,-,0,2,0.345587,0.000010,0.306275,0.244625,0.277303,0.020525,0.008148,0.022008,444757,
ryzen7535hs,hybrid,6500000,4,2,blockcyclic,1024,dynamic,64,2,0.345408,0.000011,0.314833,0.302175,0.308022,0.012402,0.007094,0.018658,444757,
ryzen7535hs,serial,6500000,1,1,-,0,-,0,3,1.513931,,1.462416,,,,,,444757,
ryzen7535hs,pthread,6500000,1,8,-,0,-,0,3,0.397048,,0.335538,,,,,,444757,
ryzen7535hs,openmp,6500000,1,8,-,0,static,1,3,0.379364,,0.318058,,,,,,444757,
ryzen7535hs,mpi,6500000,8,1,blockcyclic,1024,-,0,3,0.349792,0.000015,0.314397,0.262785,0.286404,0.005261,0.008066,0.022054,444757,
ryzen7535hs,hybrid,6500000,4,2,blockcyclic,1024,dynamic,64,3,0.348531,0.000011,0.317474,0.281433,0.302994,0.023693,0.007533,0.018198,444757,
ryzen7535hs,serial,7000000,1,1,-,0,-,0,1,1.718671,,1.658886,,,,,,476648,
ryzen7535hs,pthread,7000000,1,8,-,0,-,0,1,0.460541,,0.392620,,,,,,476648,
ryzen7535hs,openmp,7000000,1,8,-,0,static,1,1,0.427860,,0.356336,,,,,,476648,
ryzen7535hs,mpi,7000000,8,1,blockcyclic,1024,-,0,1,0.360102,0.000012,0.317989,0.280433,0.307533,0.019661,0.008148,0.023235,476648,
ryzen7535hs,hybrid,7000000,4,2,blockcyclic,1024,dynamic,64,1,0.367764,0.000010,0.334416,0.320547,0.326360,0.019038,0.007842,0.020326,476648,
ryzen7535hs,serial,7000000,1,1,-,0,-,0,2,1.701977,,1.641435,,,,,,476648,
ryzen7535hs,pthread,7000000,1,8,-,0,-,0,2,0.425061,,0.357146,,,,,,476648,
ryzen7535hs,openmp,7000000,1,8,-,0,static,1,2,0.428352,,0.358557,,,,,,476648,
ryzen7535hs,mpi,7000000,8,1,blockcyclic,1024,-,0,2,0.353783,0.000009,0.316058,0.298983,0.308915,0.015813,0.009519,0.022851,476648,
ryzen7535hs,hybrid,7000000,4,2,blockcyclic,1024,dynamic,64,2,0.361761,0.000011,0.329926,0.319659,0.323661,0.015530,0.007761,0.018800,476648,
ryzen7535hs,serial,7000000,1,1,-,0,-,0,3,1.686262,,1.625685,,,,,,476648,
ryzen7535hs,pthread,7000000,1,8,-,0,-,0,3,0.553288,,0.440367,,,,,,476648,
ryzen7535hs,openmp,7000000,1,8,-,0,static,1,3,0.430745,,0.362225,,,,,,476648,
ryzen7535hs,mpi,7000000,8,1,blockcyclic,1024,-,0,3,0.359777,0.000012,0.316103,0.287295,0.301434,0.041143,0.008618,0.022709,476648,
ryzen7535hs,hybrid,7000000,4,2,blockcyclic,1024,dynamic,64,3,0.376529,0.000010,0.340076,0.323916,0.334160,0.012234,0.011565,0.018985,476648,
ryzen7535hs,serial,7500000,1,1,-,0,-,0,1,1.851146,,1.793638,,,,,,508261,
ryzen7535hs,pthread,7500000,1,8,-,0,-,0,1,0.461769,,0.389987,,,,,,508261,
ryzen7535hs,openmp,7500000,1,8,-,0,static,1,1,0.463651,,0.395114,,,,,,508261,
ryzen7535hs,mpi,7500000,8,1,blockcyclic,1024,-,0,1,0.393846,0.000011,0.353348,0.307224,0.329149,0.050285,0.008984,0.025374,508261,
ryzen7535hs,hybrid,7500000,4,2,blockcyclic,1024,dynamic,64,1,0.432059,0.000012,0.398370,0.392250,0.395315,0.005974,0.007967,0.019736,508261,
ryzen7535hs,serial,7500000,1,1,-,0,-,0,2,1.846777,,1.786674,,,,,,508261,
ryzen7535hs,pthread,7500000,1,8,-,0,-,0,2,0.476089,,0.406289,,,,,,508261,
ryzen7535hs,openmp,7500000,1,8,-,0,static,1,2,0.608948,,0.492075,,,,,,508261,
ryzen7535hs,mpi,7500000,8,1,blockcyclic,1024,-,0,2,0.396274,0.000007,0.353679,0.314123,0.337860,0.005347,0.009070,0.028172,508261,
ryzen7535hs,hybrid,7500000,4,2,blockcyclic,1024,dynamic,64,2,0.392029,0.000015,0.358242,0.339674,0.347637,0.019533,0.008363,0.020005,508261,
ryzen7535hs,serial,7500000,1,1,-,0,-,0,3,1.851967,,1.791972,,,,,,508261,
ryzen7535hs,pthread,7500000,1,8,-,0,-,0,3,0.488743,,0.419313,,,,,,508261,
ryzen7535hs,openmp,7500000,1,8,-,0,static,1,3,0.462647,,0.390143,,,,,,508261,
ryzen7535hs,mpi,7500000,8,1,blockcyclic,1024,-,0,3,0.413255,0.000007,0.367607,0.302767,0.336883,0.044417,0.008103,0.023779,508261,
ryzen7535hs,hybrid,7500000,4,2,blockcyclic,1024,dynamic,64,3,0.413203,0.000011,0.377316,0.360652,0.369453,0.007612,0.008587,0.021115,508261,
ryzen7535hs,serial,8000000,1,1,-,0,-,0,1,2.024099,,1.961892,,,,,,539777,
ryzen7535hs,pthread,8000000,1,8,-,0,-,0,1,0.508430,,0.431829,,,,,,539777,
ryzen7535hs,openmp,8000000,1,8,-,0,static,1,1,0.597823,,0.471933,,,,,,539777,
ryzen7535hs,mpi,8000000,8,1,blockcyclic,1024,-,0,1,0.448621,0.000012,0.403063,0.313329,0.366820,0.048660,0.012300,0.026098,539777,
ryzen7535hs,hybrid,8000000,4,2,blockcyclic,1024,dynamic,64,1,0.456800,0.000012,0.419136,0.384938,0.397976,0.040604,0.008681,0.022565,539777,
ryzen7535hs,serial,8000000,1,1,-,0,-,0,2,2.041860,,1.979625,,,,,,539777,
ryzen7535hs,pthread,8000000,1,8,-,0,-,0,2,0.498887,,0.424683,,,,,,539777,
ryzen7535hs,openmp,8000000,1,8,-,0,static,1,2,0.516709,,0.438672,,,,,,539777,
ryzen7535hs,mpi,8000000,8,1,blockcyclic,1024,-,0,2,0.429179,0.000007,0.388947,0.350416,0.366490,0.038569,0.009338,0.024710,539777,
ryzen7535hs,hybrid,8000000,4,2,blockcyclic,1024,dynamic,64,2,0.421063,0.000010,0.385289,0.363335,0.373591,0.028035,0.008333,0.021350,539777,
ryzen7535hs,serial,8000000,1,1,-,0,-,0,3,2.025250,,1.959453,,,,,,539777,
ryzen7535hs,pthread,8000000,1,8,-,0,-,0,3,0.548369,,0.450385,,,,,,539777,
ryzen7535hs,openmp,8000000,1,8,-,0,static,1,3,0.507294,,0.432656,,,,,,539777,
ryzen7535hs,mpi,8000000,8,1,blockcyclic,1024,-,0,3,0.449836,0.000010,0.401568,0.343059,0.373616,0.028525,0.010047,0.031597,539777,
ryzen7535hs,hybrid,8000000,4,2,blockcyclic,1024,dynamic,64,3,0.433745,0.000010,0.397219,0.377951,0.387144,0.016379,0.009142,0.021896,539777,
ryzen7535hs,serial,8500000,1,1,-,0,-,0,1,2.196203,,2.130152,,,,,,571119,
ryzen7535hs,pthread,8500000,1,8,-,0,-,0,1,0.545690,,0.467044,,,,,,571119,
ryzen7535hs,openmp,8500000,1,8,-,0,static,1,1,0.544336,,0.463398,,,,,,571119,
ryzen7535hs,mpi,8500000,8,1,blockcyclic,1024,-,0,1,0.461997,0.000009,0.420411,0.372222,0.393630,0.026400,0.009535,0.025837,571119,
ryzen7535hs,hybrid,8500000,4,2,blockcyclic,1024,dynamic,64,1,0.477088,0.000069,0.438367,0.397658,0.422927,0.047520,0.009397,0.022445,571119,
ryzen7535hs,serial,8500000,1,1,-,0,-,0,2,2.250383,,2.188686,,,,,,571119,
ryzen7535hs,pthread,8500000,1,8,-,0,-,0,2,0.544788,,0.465955,,,,,,571119,
ryzen7535hs,openmp,8500000,1,8,-,0,static,1,2,0.522985,,0.444524,,,,,,571119,
ryzen7535hs,mpi,8500000,8,1,blockcyclic,1024,-,0,2,0.463393,0.000008,0.419776,0.373868,0.402745,0.010152,0.010324,0.027474,571119,
ryzen7535hs,hybrid,8500000,4,2,blockcyclic,1024,dynamic,64,2,0.469830,0.000009,0.430336,0.402145,0.421189,0.014227,0.009606,0.023286,571119,
ryzen7535hs,serial,8500000,1,1,-,0,-,0,3,2.210933,,2.139829,,,,,,571119,
ryzen7535hs,pthread,8500000,1,8,-,0,-,0,3,0.551886,,0.467247,,,,,,571119,
ryzen7535hs,openmp,8500000,1,8,-,0,static,1,3,0.559403,,0.477890,,,,,,571119,
ryzen7535hs,mpi,8500000,8,1,blockcyclic,1024,-,0,3,0.481590,0.000006,0.436212,0.366016,0.404890,0.032492,0.011311,0.026059,571119,
ryzen7535hs,hybrid,8500000,4,2,blockcyclic,1024,dynamic,64,3,0.465863,0.000011,0.427650,0.409449,0.419683,0.024181,0.008956,0.023267,571119,
ryzen7535hs,serial,9000000,1,1,-,0,-,0,1,2.464584,,2.382154,,,,,,602489,
ryzen7535hs,pthread,9000000,1,8,-,0,-,0,1,0.624852,,0.535619,,,,,,602489,
ryzen7535hs,openmp,9000000,1,8,-,0,static,1,1,0.556746,,0.472687,,,,,,602489,
ryzen7535hs,mpi,9000000,8,1,blockcyclic,1024,-,0,1,0.507037,0.000007,0.459861,0.430364,0.444113,0.007220,0.012081,0.027867,602489,
ryzen7535hs,hybrid,9000000,4,2,blockcyclic,1024,dynamic,64,1,0.502942,0.000010,0.462156,0.437423,0.450839,0.021172,0.009929,0.024323,602489,
ryzen7535hs,serial,9000000,1,1,-,0,-,0,2,2.378165,,2.307239,,,,,,602489,
ryzen7535hs,pthread,9000000,1,8,-,0,-,0,2,0.571177,,0.488616,,,,,,602489,
ryzen7535hs,openmp,9000000,1,8,-,0,static,1,2,0.584651,,0.502353,,,,,,602489,
ryzen7535hs,mpi,9000000,8,1,blockcyclic,1024,-,0,2,0.508511,0.000017,0.459116,0.410809,0.430646,0.063521,0.009547,0.024616,602489,
ryzen7535hs,hybrid,9000000,4,2,blockcyclic,1024,dynamic,64,2,0.539753,0.000015,0.499534,0.429784,0.473654,0.037369,0.009551,0.023562,602489,
ryzen7535hs,serial,9000000,1,1,-,0,-,0,3,2.422136,,2.348251,,,,,,602489,
ryzen7535hs,pthread,9000000,1,8,-,0,-,0,3,0.578261,,0.493712,,,,,,602489,
ryzen7535hs,openmp,9000000,1,8,-,0,static,1,3,0.569372,,0.487537,,,,,,602489,
ryzen7535hs,mpi,9000000,8,1,blockcyclic,1024,-,0,3,0.515163,0.000009,0.472240,0.406564,0.440526,0.021691,0.010586,0.026168,602489,
ryzen7535hs,hybrid,9000000,4,2,blockcyclic,1024,dynamic,64,3,0.509879,0.000011,0.467630,0.433892,0.454710,0.040527,0.010199,0.025251,602489,
ryzen7535hs,serial,9500000,1,1,-,0,-,0,1,2.558481,,2.489189,,,,,,633578,
ryzen7535hs,pthread,9500000,1,8,-,0,-,0,1,0.611130,,0.524099,,,,,,633578,
ryzen7535hs,openmp,9500000,1,8,-,0,static,1,1,0.712233,,0.626993,,,,,,633578,
ryzen7535hs,mpi,9500000,8,1,blockcyclic,1024,-,0,1,0.561236,0.000017,0.510724,0.444531,0.479889,0.053341,0.012568,0.030326,633578,
ryzen7535hs,hybrid,9500000,4,2,blockcyclic,1024,dynamic,64,1,0.567043,0.000009,0.524351,0.467866,0.501172,0.006691,0.010644,0.025348,633578,
ryzen7535hs,serial,9500000,1,1,-,0,-,0,2,2.576010,,2.500376,,,,,,633578,
ryzen7535hs,pthread,9500000,1,8,-,0,-,0,2,0.619882,,0.529083,,,,,,633578,
ryzen7535hs,openmp,9500000,1,8,-,0,static,1,2,0.623871,,0.533264,,,,,,633578,
ryzen7535hs,mpi,9500000,8,1,blockcyclic,1024,-,0,2,0.536939,0.000011,0.491454,0.442668,0.461767,0.011590,0.011537,0.026505,633578,
ryzen7535hs,hybrid,9500000,4,2,blockcyclic,1024,dynamic,64,2,0.551926,0.000011,0.510086,0.482759,0.494843,0.033971,0.010109,0.025075,633578,
ryzen7535hs,serial,9500000,1,1,-,0,-,0,3,2.625098,,2.548939,,,,,,633578,
ryzen7535hs,pthread,9500000,1,8,-,0,-,0,3,0.667124,,0.581036,,,,,,633578,
ryzen7535hs,openmp,9500000,1,8,-,0,static,1,3,0.628207,,0.533888,,,,,,633578,
ryzen7535hs,mpi,9500000,8,1,blockcyclic,1024,-,0,3,0.551139,0.000007,0.500275,0.448139,0.474855,0.056851,0.012019,0.031673,633578,
ryzen7535hs,hybrid,9500000,4,2,blockcyclic,1024,dynamic,64,3,0.524035,0.000011,0.481588,0.465179,0.474867,0.007597,0.010049,0.024791,633578,
ryzen7535hs,serial,10000000,1,1,-,0,-,0,1,2.937357,,2.848453,,,,,,664579,
ryzen7535hs,pthread,10000000,1,8,-,0,-,0,1,0.732460,,0.630482,,,,,,664579,
ryzen7535hs,openmp,10000000,1,8,-,0,static,1,1,0.721052,,0.607645,,,,,,664579,
ryzen7535hs,mpi,10000000,8,1,blockcyclic,1024,-,0,1,0.766826,0.000017,0.684975,0.595247,0.653049,0.022006,0.019666,0.044959,664579,
ryzen7535hs,hybrid,10000000,4,2,blockcyclic,1024,dynamic,64,1,0.662184,0.000100,0.609195,0.572528,0.595390,0.008778,0.012978,0.031132,664579,
ryzen7535hs,serial,10000000,1,1,-,0,-,0,2,2.808404,,2.720824,,,,,,664579,
ryzen7535hs,pthread,10000000,1,8,-,0,-,0,2,0.673506,,0.560168,,,,,,664579,
ryzen7535hs,openmp,10000000,1,8,-,0,static,1,2,0.691201,,0.594404,,,,,,664579,
ryzen7535hs,mpi,10000000,8,1,blockcyclic,1024,-,0,2,0.573999,0.000018,0.517365,0.472386,0.490960,0.050639,0.012281,0.033200,664579,
ryzen7535hs,hybrid,10000000,4,2,blockcyclic,1024,dynamic,64,2,0.712718,0.000012,0.615247,0.574897,0.594547,0.044073,0.024805,0.062868,664579,
ryzen7535hs,serial,10000000,1,1,-,0,-,0,3,3.051157,,2.963662,,,,,,664579,
ryzen7535hs,pthread,10000000,1,8,-,0,-,0,3,0.751131,,0.645807,,,,,,664579,
ryzen7535hs,openmp,10000000,1,8,-,0,static,1,3,0.708993,,0.607575,,,,,,664579,
ryzen7535hs,mpi,10000000,8,1,blockcyclic,1024,-,0,3,0.652185,0.000054,0.593588,0.547620,0.565191,0.054403,0.012091,0.038017,664579,
ryzen7535hs,hybrid,10000000,4,2,blockcyclic,1024,dynamic,64,3,0.618739,0.000011,0.554700,0.519458,0.535277,0.008067,0.012081,0.043880,664579,
ryzen7535hs,serial,11000000,1,1,-,0,-,0,1,3.280201,,3.177496,,,,,,726517,
ryzen7535hs,pthread,11000000,1,8,-,0,-,0,1,0.812021,,0.679521,,,,,,726517,
ryzen7535hs,openmp,11000000,1,8,-,0,static,1,1,0.860522,,0.753650,,,,,,726517,
ryzen7535hs,mpi,11000000,8,1,blockcyclic,1024,-,0,1,0.671110,0.000006,0.604547,0.549311,0.573006,0.062748,0.013422,0.045623,726517,
ryzen7535hs,hybrid,11000000,4,2,blockcyclic,1024,dynamic,64,1,0.715184,0.000013,0.632937,0.613216,0.619136,0.012602,0.025130,0.044502,726517,
ryzen7535hs,serial,11000000,1,1,-,0,-,0,2,3.300257,,3.202931,,,,,,726517,
ryzen7535hs,pthread,11000000,1,8,-,0,-,0,2,0.776189,,0.666618,,,,,,726517,
ryzen7535hs,openmp,11000000,1,8,-,0,static,1,2,0.941686,,0.828328,,,,,,726517,
ryzen7535hs,mpi,11000000,8,1,blockcyclic,1024,-,0,2,0.716653,0.000059,0.627497,0.587484,0.607262,0.040413,0.022108,0.056240,726517,
ryzen7535hs,hybrid,11000000,4,2,blockcyclic,1024,dynamic,64,2,0.672261,0.000012,0.621103,0.578090,0.606625,0.020840,0.012089,0.030019,726517,
ryzen7535hs,serial,11000000,1,1,-,0,-,0,3,3.268505,,3.186158,,,,,,726517,
ryzen7535hs,pthread,11000000,1,8,-,0,-,0,3,0.768320,,0.662475,,,,,,726517,
ryzen7535hs,openmp,11000000,1,8,-,0,static,1,3,0.778799,,0.673826,,,,,,726517,
ryzen7535hs,mpi,11000000,8,1,blockcyclic,1024,-,0,3,0.633193,0.000015,0.579421,0.504981,0.556928,0.082533,0.012553,0.033111,726517,
ryzen7535hs,hybrid,11000000,4,2,blockcyclic,1024,dynamic,64,3,0.717551,0.000011,0.663767,0.648839,0.653531,0.022842,0.012012,0.032998,726517,
ryzen7535hs,serial,12000000,1,1,-,0,-,0,1,3.671077,,3.588278,,,,,,788060,
ryzen7535hs,pthread,12000000,1,8,-,0,-,0,1,0.886617,,0.744007,,,,,,788060,
ryzen7535hs,openmp,12000000,1,8,-,0,static,1,1,0.807779,,0.700276,,,,,,788060,
ryzen7535hs,mpi,12000000,8,1,blockcyclic,1024,-,0,1,0.755717,0.000007,0.695723,0.569185,0.652749,0.135001,0.015198,0.036327,788060,
ryzen7535hs,hybrid,12000000,4,2,blockcyclic,1024,dynamic,64,1,0.756981,0.000011,0.703044,0.670391,0.685412,0.008820,0.013162,0.031944,788060,
ryzen7535hs,serial,12000000,1,1,-,0,-,0,2,3.744395,,3.644318,,,,,,788060,
ryzen7535hs,pthread,12000000,1,8,-,0,-,0,2,0.947846,,0.807619,,,,,,788060,
ryzen7535hs,openmp,12000000,1,8,-,0,static,1,2,0.939484,,0.794943,,,,,,788060,
ryzen7535hs,mpi,12000000,8,1,blockcyclic,1024,-,0,2,0.979488,0.000059,0.843222,0.789045,0.820085,0.053585,0.035442,0.081963,788060,
ryzen7535hs,hybrid,12000000,4,2,blockcyclic,1024,dynamic,64,2,0.792021,0.000011,0.735502,0.691496,0.709838,0.053965,0.014058,0.032489,788060,
ryzen7535hs,serial,12000000,1,1,-,0,-,0,3,3.656417,,3.557098,,,,,,788060,
ryzen7535hs,pthread,12000000,1,8,-,0,-,0,3,0.901653,,0.755022,,,,,,788060,
ryzen7535hs,openmp,12000000,1,8,-,0,static,1,3,0.884248,,0.775131,,,,,,788060,
ryzen7535hs,mpi,12000000,8,1,blockcyclic,1024,-,0,3,0.786165,0.000012,0.707733,0.597007,0.671048,0.032003,0.019444,0.048308,788060,
ryzen7535hs,hybrid,12000000,4,2,blockcyclic,1024,dynamic,64,3,0.768799,0.000012,0.710750,0.690974,0.697646,0.028667,0.014449,0.033542,788060,
ryzen7535hs,serial,13000000,1,1,-,0,-,0,1,4.060851,,3.948006,,,,,,849252,
ryzen7535hs,pthread,13000000,1,8,-,0,-,0,1,1.036664,,0.887319,,,,,,849252,
ryzen7535hs,openmp,13000000,1,8,-,0,static,1,1,0.930522,,0.811949,,,,,,849252,
